Time,Hour,Value,Load
0.0,0.0,1.0,63.78063838017902
1.0,1.0,1.0,63.67566585589941
2.0,2.0,1.0,63.62136972265134
3.0,3.0,1.0,63.48743926063944
4.0,4.0,1.0,63.65394740260018
5.0,5.0,1.0,64.72177135647892
6.0,6.0,1.0,66.61851627794489
7.0,7.0,1.0,68.35237279966665
8.0,8.0,1.0,68.3089358930682
9.0,9.0,1.0,68.97134871869467
10.0,10.0,1.0,69.18853325168695
11.0,11.0,1.0,69.07270150075773
12.0,12.0,1.0,68.8699959366316
13.0,13.0,1.0,68.81569980338352
14.0,14.0,1.0,68.82293928781661
15.0,15.0,1.0,68.6998680524543
16.0,16.0,1.0,68.88085516328121
17.0,17.0,1.0,69.01840536750966
18.0,18.0,1.0,68.79760109230084
19.0,19.0,1.0,68.1388080088909
20.0,20.0,1.0,67.68995997404016
21.0,21.0,1.0,66.86465874866948
22.0,22.0,1.0,65.39142366653847
23.0,23.0,1.0,64.56250269895125
24.0,0.0,0.0,64.10641517966744
25.0,1.0,0.0,64.12451389075014
26.0,2.0,0.0,64.15347182848244
27.0,3.0,0.0,64.08107698415168
28.0,4.0,0.0,64.35979713482511
29.0,5.0,0.0,65.56879103514883
30.0,6.0,0.0,68.5478388793597
31.0,7.0,0.0,71.52688672357057
32.0,8.0,0.0,71.87800171857477
33.0,9.0,0.0,72.0988059937836
34.0,10.0,0.0,71.7295922876967
35.0,11.0,0.0,71.68977512331479
36.0,12.0,0.0,71.5956618256848
37.0,13.0,0.0,71.3857167771256
38.0,14.0,0.0,71.27712451062945
39.0,15.0,0.0,71.53412620800364
40.0,16.0,0.0,72.30513130012626
41.0,17.0,0.0,72.3087510423428
42.0,18.0,0.0,71.8345648119763
43.0,19.0,0.0,71.02736229768831
44.0,20.0,0.0,69.98849628154188
45.0,21.0,0.0,68.5948955281747
46.0,22.0,0.0,66.48458581593299
47.0,23.0,0.0,65.50001593303462
48.0,0.0,0.0,63.90008987332477
49.0,1.0,0.0,63.84941348229324
50.0,2.0,0.0,63.87113193559247
51.0,3.0,0.0,63.85665296672632
52.0,4.0,0.0,64.11365466410052
53.0,5.0,0.0,65.45657902643616
54.0,6.0,0.0,68.49716248832817
55.0,7.0,0.0,71.59204208346826
56.0,8.0,0.0,72.22911671357897
57.0,9.0,0.0,72.37028666002395
58.0,10.0,0.0,71.97211501620477
59.0,11.0,0.0,71.7295922876967
60.0,12.0,0.0,71.47621033253904
61.0,13.0,0.0,71.11785585310176
62.0,14.0,0.0,70.99116487552294
63.0,15.0,0.0,71.26988502619636
64.0,16.0,0.0,72.09156650935051
65.0,17.0,0.0,71.76578970986209
66.0,18.0,0.0,71.30970219057828
67.0,19.0,0.0,70.41200612087684
68.0,20.0,0.0,69.1740542828208
69.0,21.0,0.0,67.81303120940247
70.0,22.0,0.0,65.88370860798766
71.0,23.0,0.0,65.18509836019581
72.0,0.0,0.0,64.5299250190024
73.0,1.0,0.0,64.5299250190024
74.0,2.0,0.0,64.60955934776624
75.0,3.0,0.0,64.63127780106548
76.0,4.0,0.0,64.87380052957353
77.0,5.0,0.0,66.09365365654686
78.0,6.0,0.0,69.13785686065542
79.0,7.0,0.0,72.35942743337434
80.0,8.0,0.0,72.8299939215243
81.0,9.0,0.0,72.85895185925659
82.0,10.0,0.0,72.39562485553972
83.0,11.0,0.0,72.5548935130674
84.0,12.0,0.0,72.3739064022405
85.0,13.0,0.0,72.0046926961536
86.0,14.0,0.0,72.06260857161821
