Time,Hour,Value,Load
0.0,0.0,1.0,155.27623987360937
1.0,1.0,1.0,155.02068051775876
2.0,2.0,1.0,154.88849464404294
3.0,3.0,1.0,154.5624361555439
4.0,4.0,1.0,154.9678061682724
5.0,5.0,1.0,157.56746168468365
6.0,6.0,1.0,162.18515487315648
7.0,7.0,1.0,166.4062904404818
8.0,8.0,1.0,166.30054174150916
9.0,9.0,1.0,167.91320940084222
10.0,10.0,1.0,168.4419528957055
11.0,11.0,1.0,168.15995636511175
12.0,12.0,1.0,167.66646243657266
13.0,13.0,1.0,167.53427656285686
14.0,14.0,1.0,167.55190134601895
15.0,15.0,1.0,167.25228003226306
16.0,16.0,1.0,167.69289961131585
17.0,17.0,1.0,168.02777049139593
18.0,18.0,1.0,167.49021460495155
19.0,19.0,1.0,165.88635933719956
20.0,20.0,1.0,164.79362278114877
21.0,21.0,1.0,162.7843975006682
22.0,22.0,1.0,159.19775412717885
23.0,23.0,1.0,157.17971645511724
24.0,0.0,0.0,156.0693551159043
25.0,1.0,0.0,156.1134170738096
26.0,2.0,0.0,156.18391620645804
27.0,3.0,0.0,156.00766837483695
28.0,4.0,0.0,156.68622252657815
29.0,5.0,0.0,159.62956131465052
30.0,6.0,0.0,166.88215958585877
31.0,7.0,0.0,174.13475785706706
32.0,8.0,0.0,174.98955984042937
33.0,9.0,0.0,175.52711572687377
34.0,10.0,0.0,174.6282517856061
35.0,11.0,0.0,174.5313154782145
36.0,12.0,0.0,174.3021932971071
37.0,13.0,0.0,173.79107458540588
38.0,14.0,0.0,173.52670283797423
39.0,15.0,0.0,174.15238264022912
40.0,16.0,0.0,176.02942204699386
41.0,17.0,0.0,176.0382344385749
42.0,18.0,0.0,174.8838111414567
43.0,19.0,0.0,172.91864781888145
44.0,20.0,0.0,170.38949143511869
45.0,21.0,0.0,166.9967206764125
46.0,22.0,0.0,161.85909638465742
47.0,23.0,0.0,159.46212587461048
48.0,0.0,0.0,155.56704879578416
49.0,1.0,0.0,155.4436753136494
50.0,2.0,0.0,155.49654966313574
51.0,3.0,0.0,155.4613000968115
52.0,4.0,0.0,156.08697989906642
53.0,5.0,0.0,159.35637717563782
54.0,6.0,0.0,166.758786103724
55.0,7.0,0.0,174.29338090552602
56.0,8.0,0.0,175.8443618237917
57.0,9.0,0.0,176.18804509545285
58.0,10.0,0.0,175.21868202153678
59.0,11.0,0.0,174.6282517856061
60.0,12.0,0.0,174.01138437493228
61.0,13.0,0.0,173.13895760840782
62.0,14.0,0.0,172.8305239030709
63.0,15.0,0.0,173.50907805481214
64.0,16.0,0.0,175.5094909437116
65.0,17.0,0.0,174.71637570141667
66.0,18.0,0.0,173.60601436220372
67.0,19.0,0.0,171.42054125010208
68.0,20.0,0.0,168.4067033293813
69.0,21.0,0.0,165.0932440949046
70.0,22.0,0.0,160.39623938220228
71.0,23.0,0.0,158.6954478070587
72.0,0.0,0.0,157.10040493088775
73.0,1.0,0.0,157.10040493088775
74.0,2.0,0.0,157.29427754567095
75.0,3.0,0.0,157.34715189515728
76.0,4.0,0.0,157.937582131088
77.0,5.0,0.0,160.9073580939035
78.0,6.0,0.0,168.31857941357077
79.0,7.0,0.0,176.1616079207097
80.0,8.0,0.0,177.30721882624684
81.0,9.0,0.0,177.3777179588953
82.0,10.0,0.0,176.24973183652023
83.0,11.0,0.0,176.63747706608663
84.0,12.0,0.0,176.19685748703392
85.0,13.0,0.0,175.29799354576627
86.0,14.0,0.0,175.43899181106318
87.0,15.0,0.0,176.39954249339817
88.0,16.0,0.0,178.33826864123026
89.0,17.0,0.0,179.22832019091683
90.0,18.0,0.0,179.17544584143047
91.0,19.0,0.0,177.24553208517946
92.0,20.0,0.0,173.22708152421836
93.0,21.0,0.0,168.78563616736665
94.0,22.0,0.0,162.6257744522092
95.0,23.0,0.0,160.36980220745914
96.0,0.0,0.0,158.75713454812606
97.0,1.0,0.0,158.5544495417618
98.0,2.0,0.0,158.66019824073447
99.0,3.0,0.0,158.70426019863976
100.0,4.0,0.0,159.1272549945304
101.0,5.0,0.0,162.16753008999433
102.0,6.0,0.0,169.99293381397118
103.0,7.0,0.0,177.54515339893533
104.0,8.0,0.0,178.8758245276746
105.0,9.0,0.0,179.22832019091683
106.0,10.0,0.0,177.98577297798803
107.0,11.0,0.0,178.35589342439238
108.0,12.0,0.0,178.16202080960915
109.0,13.0,0.0,177.46584187470583
110.0,14.0,0.0,177.2719692599226
111.0,15.0,0.0,177.8800242790154
112.0,16.0,0.0,179.27238214882212
113.0,17.0,0.0,179.37813084779478
114.0,18.0,0.0,179.45744237202422
115.0,19.0,0.0,178.17083320119022
116.0,20.0,0.0,175.1393704973073
117.0,21.0,0.0,170.3454294772134
118.0,22.0,0.0,164.14150580415065
119.0,23.0,0.0,161.89434595098166
120.0,0.0,1.0,156.65097296025394
121.0,1.0,1.0,156.29847729701174
122.0,2.0,1.0,155.9107320674453
123.0,3.0,1.0,155.9900435916748
124.0,4.0,1.0,156.2632277306875
125.0,5.0,1.0,159.0038815123956
126.0,6.0,1.0,166.10666912672593
127.0,7.0,1.0,173.95851002544595
128.0,8.0,1.0,173.7293878443385
129.0,9.0,1.0,173.69413827801426
130.0,10.0,1.0,174.10832068232386
131.0,11.0,1.0,174.44319156240397
132.0,12.0,1.0,174.02900915809437
133.0,13.0,1.0,171.13854471950833
134.0,14.0,1.0,169.4289407527837
135.0,15.0,1.0,169.9753090308091
136.0,16.0,1.0,170.70673753203664
137.0,17.0,1.0,172.34584236611286
138.0,18.0,1.0,171.31479255112944
139.0,19.0,1.0,169.48181510227
140.0,20.0,1.0,168.19520593143596
141.0,21.0,1.0,165.6660495476732
142.0,22.0,1.0,161.16291744975408
143.0,23.0,1.0,159.3651895672189
144.0,0.0,1.0,155.38198857258203
145.0,1.0,1.0,155.04711769250193
146.0,2.0,1.0,154.87086986088082
147.0,3.0,1.0,154.5448113723818
148.0,4.0,1.0,154.97661855985348
149.0,5.0,1.0,157.6379608173321
150.0,6.0,1.0,162.2380292226428
151.0,7.0,1.0,166.45035239838708
152.0,8.0,1.0,166.32697891625233
