Time,Hour,Value,Load
0.0,0.0,1.0,271.41838519242435
1.0,1.0,1.0,253.8187363613212
2.0,2.0,1.0,236.50603366944023
3.0,3.0,1.0,222.2463543760673
4.0,4.0,1.0,218.18196885586883
5.0,5.0,1.0,219.97914810969377
6.0,6.0,1.0,228.5651552393676
7.0,7.0,1.0,237.27303309139853
8.0,8.0,1.0,247.2671997519938
9.0,9.0,1.0,258.2158047720411
10.0,10.0,1.0,276.71827157156486
11.0,11.0,1.0,289.3627125424855
12.0,12.0,1.0,289.5444487450968
13.0,13.0,1.0,290.45750821371576
14.0,14.0,1.0,288.0336490920333
15.0,15.0,1.0,286.3189853371365
16.0,16.0,1.0,292.0137239985729
17.0,17.0,1.0,323.6151445991046
18.0,18.0,1.0,329.0695477079221
19.0,19.0,1.0,324.7132403655336
20.0,20.0,1.0,321.65643230635123
21.0,21.0,1.0,299.57348637666104
22.0,22.0,1.0,284.0337431290585
23.0,23.0,1.0,264.3789699662097
24.0,0.0,0.0,232.98222228870992
25.0,1.0,0.0,221.2050390210036
26.0,2.0,0.0,217.5311987992733
27.0,3.0,0.0,216.0736713010988
28.0,4.0,0.0,217.1629929938209
29.0,5.0,0.0,223.99337723283625
30.0,6.0,0.0,243.55737607746988
31.0,7.0,0.0,269.54838558910353
32.0,8.0,0.0,281.2170588250001
33.0,9.0,0.0,288.75976448618263
34.0,10.0,0.0,287.5924115469923
35.0,11.0,0.0,286.0485053487463
36.0,12.0,0.0,285.8409589506193
37.0,13.0,0.0,283.9333380644131
38.0,14.0,0.0,281.5383776396513
39.0,15.0,0.0,284.652737377421
40.0,16.0,0.0,300.6732302707302
41.0,17.0,0.0,329.4858143638889
42.0,18.0,0.0,340.2425202215955
43.0,19.0,0.0,340.329885215199
44.0,20.0,0.0,329.2784557356439
45.0,21.0,0.0,312.0211718255333
46.0,22.0,0.0,286.71368053849466
47.0,23.0,0.0,259.1168892073204
48.0,0.0,0.0,233.3504280941624
49.0,1.0,0.0,220.63276095244012
50.0,2.0,0.0,217.14703866489253
51.0,3.0,0.0,215.5558222882576
52.0,4.0,0.0,216.31520130852732
53.0,5.0,0.0,222.5122475439157
54.0,6.0,0.0,240.4027192417477
55.0,7.0,0.0,267.31874629646063
56.0,8.0,0.0,285.9400294383969
57.0,9.0,0.0,290.3949227030873
58.0,10.0,0.0,291.2618664481272
59.0,11.0,0.0,288.9338562594923
60.0,12.0,0.0,290.4801138133813
61.0,13.0,0.0,287.2568959641672
62.0,14.0,0.0,288.89451133361166
63.0,15.0,0.0,289.92421326133376
64.0,16.0,0.0,307.6088688653652
65.0,17.0,0.0,335.9573675310797
66.0,18.0,0.0,346.35407511857983
67.0,19.0,0.0,342.61928762371514
68.0,20.0,0.0,325.89328509242995
69.0,21.0,0.0,308.251523657248
70.0,22.0,0.0,287.72062665064567
71.0,23.0,0.0,263.230970383011
72.0,0.0,0.0,236.9269792127812
73.0,1.0,0.0,224.15046357328112
74.0,2.0,0.0,219.9587026632732
75.0,3.0,0.0,217.93366461822555
76.0,4.0,0.0,218.5923213868604
77.0,5.0,0.0,224.2611371908519
78.0,6.0,0.0,244.30819605034264
79.0,7.0,0.0,270.6299536231111
80.0,8.0,0.0,284.9330833262458
81.0,9.0,0.0,293.39186528201566
82.0,10.0,0.0,292.0467758271984
83.0,11.0,0.0,292.05175494268246
84.0,12.0,0.0,294.51896210974604
85.0,13.0,0.0,290.9370086880557
86.0,14.0,0.0,290.9523692220954
87.0,15.0,0.0,292.7878491628968
88.0,16.0,0.0,308.8802714078171
89.0,17.0,0.0,338.80388533784867
90.0,18.0,0.0,345.53888481789625
91.0,19.0,0.0,343.7058620296348
92.0,20.0,0.0,328.0859136522544
93.0,21.0,0.0,309.8741197072553
94.0,22.0,0.0,288.35290668530394
95.0,23.0,0.0,264.02075308066946
96.0,0.0,0.0,239.42518385212213
97.0,1.0,0.0,226.14403997197132
98.0,2.0,0.0,220.62731766287607
99.0,3.0,0.0,219.1882016461697
100.0,4.0,0.0,220.0689599582887
101.0,5.0,0.0,225.90941038305007
102.0,6.0,0.0,244.9191194530011
103.0,7.0,0.0,270.8123518635315
104.0,8.0,0.0,288.5805468139995
105.0,9.0,0.0,299.57407996784866
106.0,10.0,0.0,298.0357876664679
107.0,11.0,0.0,298.88470213113453
108.0,12.0,0.0,301.3415278796425
109.0,13.0,0.0,297.16123704610294
110.0,14.0,0.0,296.42840536711094
111.0,15.0,0.0,296.6902750240632
112.0,16.0,0.0,313.27838426114226
113.0,17.0,0.0,341.66146033104707
114.0,18.0,0.0,348.7473393604756
115.0,19.0,0.0,345.44061971880126
116.0,20.0,0.0,333.2967118021986
117.0,21.0,0.0,312.1400529783502
118.0,22.0,0.0,295.00913434060527
119.0,23.0,0.0,272.5354690726295
120.0,0.0,1.0,241.321553120686
121.0,1.0,1.0,225.48689504883689
122.0,2.0,1.0,219.2099166553528
123.0,3.0,1.0,217.5436141827813
124.0,4.0,1.0,217.087101509202
125.0,5.0,1.0,221.0876866725665
126.0,6.0,1.0,233.21531257200172
127.0,7.0,1.0,253.60325519592897
128.0,8.0,1.0,274.05395737030204
129.0,9.0,1.0,290.9746780261671
130.0,10.0,1.0,301.98052076662736
131.0,11.0,1.0,303.14605133465903
132.0,12.0,1.0,301.5005116991988
133.0,13.0,1.0,298.6368757976358
134.0,14.0,1.0,293.57298729834247
135.0,15.0,1.0,293.73311772118365
136.0,16.0,1.0,304.3636357788581
137.0,17.0,1.0,331.9471722163816
138.0,18.0,1.0,335.7470227658104
139.0,19.0,1.0,334.59341958329486
140.0,20.0,1.0,323.1426400426204
141.0,21.0,1.0,307.1606559975653
142.0,22.0,1.0,290.373388802455
143.0,23.0,1.0,270.1229435415744
144.0,0.0,1.0,242.37570361432904
145.0,1.0,1.0,225.9415512297974
146.0,2.0,1.0,218.1762525946228
147.0,3.0,1.0,215.38145411074984
148.0,4.0,1.0,215.2887619220276
149.0,5.0,1.0,218.6006688404636
150.0,6.0,1.0,226.05123512132
