Time,Hour,Value,Load
0.0,0.0,1.0,271.11225420899297
1.0,1.0,1.0,250.90298863471327
2.0,2.0,1.0,228.26795076146524
3.0,3.0,1.0,210.7327799194533
4.0,4.0,1.0,206.5150842364141
5.0,5.0,1.0,207.25582578529287
6.0,6.0,1.0,213.42212867175883
7.0,7.0,1.0,220.64060728848065
8.0,8.0,1.0,231.84717654688217
9.0,9.0,1.0,242.21825595750863
10.0,10.0,1.0,267.29299522050087
11.0,11.0,1.0,285.2022510095716
12.0,12.0,1.0,284.35015948044554
13.0,13.0,1.0,285.3312468921975
14.0,14.0,1.0,281.75086423663055
15.0,15.0,1.0,280.21749681626824
16.0,16.0,1.0,289.3806492720952
17.0,17.0,1.0,331.8815685613236
18.0,18.0,1.0,341.3431458861148
19.0,19.0,1.0,338.35325604770486
20.0,20.0,1.0,336.75363453785417
21.0,21.0,1.0,313.2271754774834
22.0,22.0,1.0,295.6239091403524
23.0,23.0,1.0,275.4223224127652
24.0,0.0,0.0,228.9514714284813
25.0,1.0,0.0,215.5764408995641
26.0,2.0,0.0,209.4734168872964
27.0,3.0,0.0,206.6054109529656
28.0,4.0,0.0,206.63536146363904
29.0,5.0,0.0,215.78369224396283
30.0,6.0,0.0,245.8022067431737
31.0,7.0,0.0,322.6253919923845
32.0,8.0,0.0,404.2382201173887
33.0,9.0,0.0,432.3208350825976
34.0,10.0,0.0,439.4585556965106
35.0,11.0,0.0,441.94655337212873
36.0,12.0,0.0,424.94167558449874
37.0,13.0,0.0,427.1888228559395
38.0,14.0,0.0,424.23995208944336
39.0,15.0,0.0,420.6477437168176
40.0,16.0,0.0,411.1399935189402
41.0,17.0,0.0,400.2602302961568
42.0,18.0,0.0,391.6961726457903
43.0,19.0,0.0,390.2948397665023
44.0,20.0,0.0,374.3424144353558
45.0,21.0,0.0,346.6685175669886
46.0,22.0,0.0,307.8477938547469
47.0,23.0,0.0,269.93981168184854
48.0,0.0,0.0,235.7595044421387
49.0,1.0,0.0,219.44140397610715
50.0,2.0,0.0,213.6571469444064
51.0,3.0,0.0,210.60407703554023
52.0,4.0,0.0,212.1327412779144
53.0,5.0,0.0,220.49291991025007
54.0,6.0,0.0,249.97803059714207
55.0,7.0,0.0,329.54991360728224
56.0,8.0,0.0,417.8333836273929
57.0,9.0,0.0,439.01804284383786
58.0,10.0,0.0,446.29275675501873
59.0,11.0,0.0,447.2805373115106
60.0,12.0,0.0,430.715052756353
61.0,13.0,0.0,434.3157145869157
62.0,14.0,0.0,434.4256973643369
63.0,15.0,0.0,426.6350111850104
64.0,16.0,0.0,412.6240857431644
65.0,17.0,0.0,401.23272253367605
66.0,18.0,0.0,393.4093124993922
67.0,19.0,0.0,386.8213627446908
68.0,20.0,0.0,363.0221513066347
69.0,21.0,0.0,335.91559388821645
70.0,22.0,0.0,305.16422066180166
71.0,23.0,0.0,273.1072610890098
72.0,0.0,0.0,235.6403429278163
73.0,1.0,0.0,220.4574558928164
74.0,2.0,0.0,213.9952270165802
75.0,3.0,0.0,213.37154883987944
76.0,4.0,0.0,217.35585504338744
77.0,5.0,0.0,226.26275905036084
78.0,6.0,0.0,261.5428853294693
79.0,7.0,0.0,340.24803377718825
80.0,8.0,0.0,424.05515437033824
81.0,9.0,0.0,450.8217034930705
82.0,10.0,0.0,455.4074939743537
83.0,11.0,0.0,459.24423378688135
84.0,12.0,0.0,448.5996134260545
85.0,13.0,0.0,455.3044151749676
86.0,14.0,0.0,463.6005824554322
87.0,15.0,0.0,457.1180864170349
88.0,16.0,0.0,446.56821820467326
89.0,17.0,0.0,434.0771034835436
90.0,18.0,0.0,418.6300058902443
91.0,19.0,0.0,413.4638553648224
92.0,20.0,0.0,393.2960449040811
93.0,21.0,0.0,366.057750636946
94.0,22.0,0.0,330.1792547025857
95.0,23.0,0.0,296.271457865152
96.0,0.0,0.0,258.9472248995256
97.0,1.0,0.0,242.40693960854512
98.0,2.0,0.0,235.18815539514355
99.0,3.0,0.0,233.15178255622627
100.0,4.0,0.0,232.15416162762008
101.0,5.0,0.0,236.10149594732576
102.0,6.0,0.0,263.4760355756116
103.0,7.0,0.0,335.3562174051848
104.0,8.0,0.0,418.7334398798821
105.0,9.0,0.0,443.8516863135436
106.0,10.0,0.0,447.1184473960117
107.0,11.0,0.0,450.0693958091063
108.0,12.0,0.0,435.9128652903424
109.0,13.0,0.0,433.2410500502359
110.0,14.0,0.0,427.7588917364721
111.0,15.0,0.0,409.4974286044133
112.0,16.0,0.0,402.7168956446262
113.0,17.0,0.0,404.0858814312247
114.0,18.0,0.0,390.8516287461735
115.0,19.0,0.0,381.3593047975589
116.0,20.0,0.0,363.5880994150699
117.0,21.0,0.0,333.5879677942732
118.0,22.0,0.0,308.3761741238303
119.0,23.0,0.0,277.4057450086132
120.0,0.0,1.0,239.2130319097729
121.0,1.0,1.0,218.85155929611136
122.0,2.0,1.0,209.14211081358368
123.0,3.0,1.0,209.0604352785325
124.0,4.0,1.0,212.7747428472452
125.0,5.0,1.0,217.6029763315886
126.0,6.0,1.0,226.56944389311823
127.0,7.0,1.0,250.4258689080537
128.0,8.0,1.0,287.29662704542375
129.0,9.0,1.0,318.6787503915576
130.0,10.0,1.0,338.5204152307349
131.0,11.0,1.0,340.1052975649634
132.0,12.0,1.0,334.62177230578607
133.0,13.0,1.0,330.2134139337616
134.0,14.0,1.0,323.7101717387532
135.0,15.0,1.0,321.2310072261785
