Time,Hour,Value,Load
0.0,0.0,1.0,984.321361628304
1.0,1.0,1.0,911.9154476503712
2.0,2.0,1.0,830.4292747163371
3.0,3.0,1.0,767.4300384563196
4.0,4.0,1.0,752.4111381400576
5.0,5.0,1.0,755.028111849562
6.0,6.0,1.0,776.8573179371207
7.0,7.0,1.0,802.5637432005772
8.0,8.0,1.0,842.6610204114498
9.0,9.0,1.0,879.5886452297663
10.0,10.0,1.0,969.9927964979026
11.0,11.0,1.0,1034.618049029563
12.0,12.0,1.0,1031.383044133469
13.0,13.0,1.0,1034.879739479935
14.0,14.0,1.0,1021.9404148132064
15.0,15.0,1.0,1016.4929313040956
16.0,16.0,1.0,1049.721474879376
17.0,17.0,1.0,1202.8804230040291
18.0,18.0,1.0,1237.2027160067569
19.0,19.0,1.0,1226.6881723035765
20.0,20.0,1.0,1221.1693585572611
21.0,21.0,1.0,1137.041317642842
22.0,22.0,1.0,1073.8065905821495
23.0,23.0,1.0,1001.6654892370954
24.0,0.0,0.0,833.6318743975087
25.0,1.0,0.0,785.7458722971866
26.0,2.0,0.0,763.6162529352716
27.0,3.0,0.0,753.1597177275594
28.0,4.0,0.0,753.1309065860012
29.0,5.0,0.0,786.2647676422944
30.0,6.0,0.0,895.3168864304
31.0,7.0,0.0,1177.7259590055055
32.0,8.0,0.0,1479.9809431366596
33.0,9.0,0.0,1583.4144095639317
34.0,10.0,0.0,1610.1543510420995
35.0,11.0,0.0,1619.676755971608
36.0,12.0,0.0,1556.326576919082
37.0,13.0,0.0,1564.987130179217
38.0,14.0,0.0,1554.3796235301486
39.0,15.0,0.0,1540.5129999687767
40.0,16.0,0.0,1502.5331838446614
41.0,17.0,0.0,1457.205345875297
42.0,18.0,0.0,1423.4356290235323
43.0,19.0,0.0,1418.0817989997918
44.0,20.0,0.0,1360.317004504372
45.0,21.0,0.0,1259.8493994656628
46.0,22.0,0.0,1119.0741766696033
47.0,23.0,0.0,982.2437432447178
48.0,0.0,0.0,858.9118814067791
49.0,1.0,0.0,800.2042936003805
50.0,2.0,0.0,779.230321517694
51.0,3.0,0.0,768.1147147511516
52.0,4.0,0.0,773.7226909322799
53.0,5.0,0.0,804.0439662715905
54.0,6.0,0.0,911.3950457700014
55.0,7.0,0.0,1203.9107420674466
56.0,8.0,0.0,1529.9119837853134
57.0,9.0,0.0,1608.140368671602
58.0,10.0,0.0,1635.0489018141852
59.0,11.0,0.0,1639.0813220145994
60.0,12.0,0.0,1577.0543373451071
61.0,13.0,0.0,1590.955837245682
62.0,14.0,0.0,1591.075453123436
63.0,15.0,0.0,1561.9118752568772
64.0,16.0,0.0,1506.8814313081605
65.0,17.0,0.0,1459.676321360956
66.0,18.0,0.0,1428.7291199863691
67.0,19.0,0.0,1404.668084937238
68.0,20.0,0.0,1318.57439210886
69.0,21.0,0.0,1220.2896100423716
70.0,22.0,0.0,1108.8191590005922
71.0,23.0,0.0,993.31898393992
72.0,0.0,0.0,857.9653778863748
73.0,1.0,0.0,803.5054366868749
74.0,2.0,0.0,780.1305260813582
