Time,Hour,Value,Load
0.0,0.0,1.0,329.392094373516
1.0,1.0,1.0,308.5576192434047
2.0,2.0,1.0,284.6591735058298
3.0,3.0,1.0,266.277636549412
4.0,4.0,1.0,262.2115994361748
5.0,5.0,1.0,263.69457961947927
6.0,6.0,1.0,271.0012148285592
7.0,7.0,1.0,279.43788370291475
8.0,8.0,1.0,290.8328066674549
9.0,9.0,1.0,301.6091866604676
10.0,10.0,1.0,328.4096755327668
11.0,11.0,1.0,347.44041700754053
12.0,12.0,1.0,346.1319620043945
13.0,13.0,1.0,347.0712817798198
14.0,14.0,1.0,343.2244195978965
15.0,15.0,1.0,341.6319935295935
16.0,16.0,1.0,351.8003833025096
17.0,17.0,1.0,396.9431464909657
18.0,18.0,1.0,407.16300812962817
19.0,19.0,1.0,403.9202278816538
20.0,20.0,1.0,402.28177172990206
21.0,21.0,1.0,377.768706870165
22.0,22.0,1.0,358.3521954865686
23.0,23.0,1.0,337.3683504387932
24.0,0.0,0.0,286.8956434989648
25.0,1.0,0.0,273.2242900181564
26.0,2.0,0.0,266.563938340463
27.0,3.0,0.0,263.2817668296965
28.0,4.0,0.0,263.3029944156473
29.0,5.0,0.0,274.1419768544463
30.0,6.0,0.0,309.5024480699841
31.0,7.0,0.0,401.80782474752186
32.0,8.0,0.0,501.31819984423896
33.0,9.0,0.0,534.7380358155765
34.0,10.0,0.0,543.6268387536678
35.0,11.0,0.0,547.1058811442462
36.0,12.0,0.0,525.77373851925
37.0,13.0,0.0,528.8827950150272
38.0,14.0,0.0,525.7083771438777
39.0,15.0,0.0,520.6462079055984
40.0,16.0,0.0,505.3129803907608
41.0,17.0,0.0,484.2014160487991
42.0,18.0,0.0,470.2260059747791
43.0,19.0,0.0,467.6754087202337
44.0,20.0,0.0,449.5755147452355
45.0,21.0,0.0,418.0698251764823
46.0,22.0,0.0,374.0108244771414
47.0,23.0,0.0,332.7679420087182
48.0,0.0,0.0,295.1283696137805
49.0,1.0,0.0,277.94989951624405
50.0,2.0,0.0,271.632920845474
51.0,3.0,0.0,268.20919486932064
52.0,4.0,0.0,270.1723012660414
53.0,5.0,0.0,280.3171256792584
54.0,6.0,0.0,315.50354670844763
55.0,7.0,0.0,411.1216983652116
56.0,8.0,0.0,517.452513065956
57.0,9.0,0.0,542.9601487184505
58.0,10.0,0.0,551.4639719192352
59.0,11.0,0.0,553.0739518686678
60.0,12.0,0.0,531.6836738559854
61.0,13.0,0.0,536.6876772811916
62.0,14.0,0.0,536.2784041098504
63.0,15.0,0.0,526.520993365801
64.0,16.0,0.0,505.16416322249984
65.0,17.0,0.0,483.217125139051
66.0,18.0,0.0,470.2801731892225
67.0,19.0,0.0,462.1410555467192
68.0,20.0,0.0,435.49874441161353
69.0,21.0,0.0,404.834698984205
70.0,22.0,0.0,369.81294147178016
71.0,23.0,0.0,335.3636809323843
72.0,0.0,0.0,294.6525129864483
73.0,1.0,0.0,278.9595445794483
74.0,2.0,0.0,272.0325025892913
75.0,3.0,0.0,271.7986459535213
76.0,4.0,0.0,276.8493820440888
77.0,5.0,0.0,287.69836198000274
78.0,6.0,0.0,329.58500539823024
79.0,7.0,0.0,424.3934987413355
80.0,8.0,0.0,526.0814406213171
81.0,9.0,0.0,557.4312726186239
82.0,10.0,0.0,563.0802628067187
83.0,11.0,0.0,568.036398219405
84.0,12.0,0.0,553.8910070174888
85.0,13.0,0.0,562.8653198705802
86.0,14.0,0.0,573.3064489601933
87.0,15.0,0.0,565.0887966953702
88.0,16.0,0.0,548.4560422638007
89.0,17.0,0.0,525.3843055616711
90.0,18.0,0.0,504.26765278744114
91.0,19.0,0.0,497.5152721980489
92.0,20.0,0.0,474.7380780905749
93.0,21.0,0.0,443.6135748412613
94.0,22.0,0.0,401.85295386847525
95.0,23.0,0.0,364.8265009246652
96.0,0.0,0.0,323.8429888206525
97.0,1.0,0.0,306.5015473707712
98.0,2.0,0.0,298.93679905523106
99.0,3.0,0.0,296.77798500042263
100.0,4.0,0.0,295.46603825926206
101.0,5.0,0.0,300.0870374224826
102.0,6.0,0.0,332.5057215405113
103.0,7.0,0.0,418.7640154303519
104.0,8.0,0.0,519.0856226651383
105.0,9.0,0.0,547.823218271671
106.0,10.0,0.0,551.8254923822678
107.0,11.0,0.0,555.4459986618774
108.0,12.0,0.0,537.0022324930343
109.0,13.0,0.0,534.469041604007
110.0,14.0,0.0,527.717732700164
111.0,15.0,0.0,505.0191640888081
112.0,16.0,0.0,492.7631683468627
113.0,17.0,0.0,487.1410425753225
114.0,18.0,0.0,468.7564155936674
115.0,19.0,0.0,457.2222825370727
116.0,20.0,0.0,436.9310710318904
117.0,21.0,0.0,402.974666856044
