Time,Hour,Value,Load
0.0,0.0,1.0,313.68439680885103
1.0,1.0,1.0,313.1681234726722
2.0,2.0,1.0,312.90108554016587
3.0,3.0,1.0,312.242391973317
4.0,4.0,1.0,313.06130829966963
5.0,5.0,1.0,318.3130543056267
6.0,6.0,1.0,327.6415794145131
7.0,7.0,1.0,336.16899072588063
8.0,8.0,1.0,335.95536037987563
9.0,9.0,1.0,339.2132231564524
10.0,10.0,1.0,340.2813748864775
11.0,11.0,1.0,339.7116939637974
12.0,12.0,1.0,338.7147523491073
13.0,13.0,1.0,338.447714416601
14.0,14.0,1.0,338.48331947426846
15.0,15.0,1.0,337.8780334939209
16.0,16.0,1.0,338.76815993560854
17.0,17.0,1.0,339.4446560312912
18.0,18.0,1.0,338.3587017724322
19.0,19.0,1.0,335.1186415246893
20.0,20.0,1.0,332.91112794930393
21.0,21.0,1.0,328.8521513752083
22.0,22.0,1.0,321.60652213987095
23.0,23.0,1.0,317.5297430369416
24.0,0.0,0.0,315.2866244038888
25.0,1.0,0.0,315.3756370480575
26.0,2.0,0.0,315.5180572787275
27.0,3.0,0.0,315.1620067020525
28.0,4.0,0.0,316.53280142225145
29.0,5.0,0.0,322.47884605272486
30.0,6.0,0.0,337.1303272829033
31.0,7.0,0.0,351.7818085130818
32.0,8.0,0.0,353.5086538099558
33.0,9.0,0.0,354.5946080688147
34.0,10.0,0.0,352.7787501277719
35.0,11.0,0.0,352.5829223106007
36.0,12.0,0.0,352.1200565609231
37.0,13.0,0.0,351.0875098885654
38.0,14.0,0.0,350.5534340235528
39.0,15.0,0.0,351.8174135707493
40.0,16.0,0.0,355.60935221233865
41.0,17.0,0.0,355.6271547411724
42.0,18.0,0.0,353.2950234639508
43.0,19.0,0.0,349.3250595340239
44.0,20.0,0.0,344.2157337587369
45.0,21.0,0.0,337.3617601577421
46.0,22.0,0.0,326.98288584766425
47.0,23.0,0.0,322.14059800488354
48.0,0.0,0.0,314.2718802603648
49.0,1.0,0.0,314.0226448566923
50.0,2.0,0.0,314.1294600296948
51.0,3.0,0.0,314.05824991435986
52.0,4.0,0.0,315.3222294615562
53.0,5.0,0.0,321.9269676588785
54.0,6.0,0.0,336.8810918792307
55.0,7.0,0.0,352.1022540320893
56.0,8.0,0.0,355.23549910682976
57.0,9.0,0.0,355.9297977313462
58.0,10.0,0.0,353.9715195596333
59.0,11.0,0.0,352.7787501277719
60.0,12.0,0.0,351.5325731094092
61.0,13.0,0.0,349.7701227548677
62.0,14.0,0.0,349.1470342456864
63.0,15.0,0.0,350.5178289658853
64.0,16.0,0.0,354.5590030111472
65.0,17.0,0.0,352.9567754161095
66.0,18.0,0.0,350.7136567830566
67.0,19.0,0.0,346.298629632286
68.0,20.0,0.0,340.2101647711425
69.0,21.0,0.0,333.5164139296515
70.0,22.0,0.0,324.02766606126136
71.0,23.0,0.0,320.59177799634705
72.0,0.0,0.0,317.3695202774378
73.0,1.0,0.0,317.3695202774378
74.0,2.0,0.0,317.7611759117804
75.0,3.0,0.0,317.8679910847829
76.0,4.0,0.0,319.0607605166443
77.0,5.0,0.0,325.060212733619
78.0,6.0,0.0,340.0321394828049
79.0,7.0,0.0,355.8763901448449
80.0,8.0,0.0,358.1907188932328
81.0,9.0,0.0,358.33313912390275
82.0,10.0,0.0,356.05441543318244
83.0,11.0,0.0,356.8377267018675
84.0,12.0,0.0,355.9476002601799
85.0,13.0,0.0,354.1317423191372
86.0,14.0,0.0,354.4165827804772
87.0,15.0,0.0,356.35705842335625
88.0,16.0,0.0,360.27361476678186
89.0,17.0,0.0,362.0716701789908
90.0,18.0,0.0,361.96485500598834
91.0,19.0,0.0,358.06610119139646
92.0,20.0,0.0,349.9481480432052
93.0,21.0,0.0,340.97567351099394
94.0,22.0,0.0,328.53170585620074
95.0,23.0,0.0,323.9742584747601
96.0,0.0,0.0,320.7163956981833
