,type,vm_pu,gen_p_pu,gen_q_pu,load_p_pu,load_q_pu,sgen_p_pu,sgen_q_pu,slack_weight
24,2,1.0,1.1063621186104469,,2.3718749380431583,0.779597591606887,0.0,0.0,0
25,2,1.0,3.8936515261616433,,2.1705641905848827,0.7134299487156757,0.055048599525311895,0.0,0
26,2,1.0,1.2075025266905544,,9.298602247524364,3.056302759141712,0.08133019952503448,0.0,0
27,3,,0.0,,0.0,0.0,0.0,0.0,0
28,2,1.0,25.84885543093604,,2.096161399423702,0.6889749338800532,0.0,0.0,0
29,2,1.0,8.741461897959352,,16.380256427258153,5.383929926393669,0.5484229190506241,0.0,0
30,2,1.0,0.28509941803933425,,3.4805181686772153,1.1439909998304463,0.0,0.0,0
31,3,,0.0,,1.5232064780359535,0.5006537582358952,0.0,0.0,0
32,3,,0.0,,15.868803148082794,5.21582336298712,0.07547457952531204,0.0,0
33,2,1.0,0.5627371279047183,,3.0798293416106146,1.0122909512508924,0.0,0.0,0
34,3,,0.0,,4.389756482122939,1.4428431812796927,1.1251735595253125,0.0,0
35,2,,0.0,,0.0,0.0,0.0,0.0,0
36,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
37,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
38,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
39,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
40,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
41,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
42,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
43,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
44,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
0,1,1.0,0.0,,0.0,0.0,0.0,0.0,1
1,3,,0.0,,0.0,0.0,0.0,0.0,0
2,2,1.0,0.6692790631726615,,1.9752738029566017,0.6492411024080408,0.0,0.0,0
3,2,1.0,3.7539384965388814e-09,,3.3188156856132363,1.0908419638793618,0.2948923794167429,0.0,0
4,3,,0.0,,1.645861565617812,0.5409685359433734,0.0,0.0,0
5,3,,0.0,,0.6901840536750966,0.2268525280909196,0.5298846388334858,0.0,0
6,2,1.0,5.709511213493625,,3.969431464909657,1.3046890291126547,1.341320728833486,0.0,0
7,3,,0.0,,0.0,0.0,0.0,0.0,0
8,2,1.0,1.4279444805570771,,1.0159201326130454,0.3339167997211108,0.03614093941674177,0.0,0
9,2,1.0,0.47999999933834625,,2.1983201594466486,0.7225528945043775,0.389804709416743,0.0,0
10,2,1.0,3.3221023406508174,,6.340688048955994,2.0840833775894128,0.5464112994166475,0.0,0
11,2,1.0,13.19434158816233,,2.7136076124418342,0.8919196899019957,0.013070179416739523,0.0,0
12,2,1.0,5.4353220800596365,,3.0524964276443574,1.0033070568819622,0.47373124883348566,0.0,0
13,2,1.0,0.4414042608040797,,1.2602081240951248,0.4142103796073399,0.366835529416743,0.0,0
14,2,1.0,5.7506107355170535,,1.6802777049139592,0.5522805738916386,0.0,0.0,0
15,2,1.0,4.7925354636798145,,3.2361514459910463,1.0636715422488512,0.16249972941674276,0.0,0
16,2,1.0,0.2499999994167429,,3.394446560312912,1.1157006302539194,0.0,0.0,0
17,3,,0.0,,12.028804230040292,3.953676754722518,0.009378899416738083,0.0,0
18,2,1.0,3.6693865094743696,,0.0,0.0,0.0,0.0,0
19,3,,0.0,,2.7014625663116574,0.8879278062823426,0.0,0.0,0
20,3,,0.0,,0.0,0.0,0.0,0.0,0
21,2,1.0,22.07426857326136,,0.0,0.0,4.495726819416743,0.0,0
22,2,1.0,10.44796494630798,,15.86799975047587,5.215559298963585,0.8622318794166284,0.0,0
23,2,1.0,0.542839205816341,,1.3453323699518354,0.44218936618577837,0.0,0.0,0
24,2,1.0,1.278418840001785,,2.6000439413689587,0.8545931162945809,0.0,0.0,0
25,2,1.0,5.147388207603737,,2.4710440858689746,0.812192914221366,0.0540144494167422,0.0,0
26,2,1.0,1.3971843401816002,,10.236836631725902,3.3646854881610357,0.04743891941662214,0.0,0
27,3,,0.0,,0.0,0.0,0.0,0.0,0
28,2,1.0,28.68525658840891,,2.1003472857327936,0.6903507681759374,0.0,0.0,0
29,2,1.0,9.404508347989806,,18.233972118830604,5.993216809734176,0.46163622883348443,0.0,0
30,2,1.0,0.29109782273882706,,3.48746851770798,1.1462754690823038,0.0,0.0,0
31,3,,0.0,,1.5262482138221787,0.5016535284409811,0.0,0.0,0
32,3,,0.0,,17.798888458591886,5.85021172619067,0.04405789941674201,0.0,0
33,2,1.0,0.6083859056339077,,3.6718146672431247,1.2068671182854318,0.0,0.0,0
34,3,,0.0,,5.244102855197939,1.723653254426656,0.6572214894167431,0.0,0
35,2,,0.0,,0.0,0.0,0.0,0.0,0
36,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
37,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
38,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
39,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
40,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
41,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
42,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
43,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
44,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
0,1,1.0,0.0,,0.0,0.0,0.0,0.0,1
1,3,,0.0,,0.0,0.0,0.0,0.0,0
2,2,1.0,0.685266546734026,,1.9689544900417582,0.6471640446972802,0.0,0.0,0
3,2,1.0,5.5354177783448e-09,,3.413431458861148,1.121940664645158,0.7436857791396241,0.0,0
4,3,,0.0,,1.640596111161784,0.5392378647571338,0.0,0.0,0
5,3,,0.0,,0.6879760109230084,0.22612677953475285,0.3884808382792474,0.0,0
6,2,1.0,6.065469384155527,,4.071630081296282,1.3382800898902105,1.0780894982792482,0.0,0
7,3,,0.0,,0.0,0.0,0.0,0.0,0
8,2,1.0,1.4580865800496494,,1.0126699921996698,0.33284853022763483,0.13329209913962348,0.0,0
9,2,1.0,0.4799999990240429,,2.280413892306649,0.7495357996302593,0.8633950091396241,0.0,0
10,2,1.0,3.409325774769494,,6.523935997840125,2.1443140656942554,0.4333886191398114,0.0,0
11,2,1.0,13.493947655534317,,2.7769963164516,0.9127545493578935,0.004560019139600843,0.0,0
12,2,1.0,5.43642691702677,,3.0427308548570036,1.0000972683287916,0.6751518382792479,0.0,0
13,2,1.0,0.4463682873461793,,1.2561764554413588,0.4128852342034992,0.573058199139624,0.0,0
14,2,1.0,5.987585926406316,,1.6749021460495157,0.5505137131364427,0.0,0.0,0
15,2,1.0,4.965592992718108,,3.290695477079221,1.081599298299916,0.11246888913962332,0.0,0
16,2,1.0,0.2499999991396238,,3.383587017724322,1.1121312712155371,0.0,0.0,0
17,3,,0.0,,12.372027160067569,4.066488676355402,0.011413059139615267,0.0,0
18,2,1.0,3.895060724435656,,0.0,0.0,0.0,0.0,0
19,3,,0.0,,2.6928200240682947,0.8850871400186123,0.0,0.0,0
20,3,,0.0,,0.0,0.0,0.0,0.0,0
21,2,1.0,22.569183359770708,,0.0,0.0,4.070075069139624,0.0,0
22,2,1.0,10.541992467139625,,16.335779791032508,5.369311163014476,0.6269353191398502,0.0,0
23,2,1.0,0.5459648502093595,,1.3410283710796442,0.4407747101677814,0.0,0.0,0
24,2,1.0,1.3111676103972227,,2.6384729098045154,0.8672241073977687,0.0,0.0,0
25,2,1.0,5.395544355689427,,2.540639896730827,0.8350679510386914,0.21482415913962372,0.0,0
26,2,1.0,1.4337207849832267,,10.435864476012647,3.430102777066103,0.02149231913986062,0.0,0
27,3,,0.0,,0.0,0.0,0.0,0.0,0
28,2,1.0,29.07392622473043,,2.0936278366576726,0.6881421920693863,0.0,0.0,0
29,2,1.0,9.516675286164393,,18.70020901324325,6.14646146617557,0.362703888279243,0.0,0
30,2,1.0,0.2922423043272916,,3.4763113784743838,1.1426082947569534,0.0,0.0,0
31,3,,0.0,,1.5213654274285018,0.5000486341643958,0.0,0.0,0
32,3,,0.0,,18.285744422716764,6.010233543110048,0.02663165913962041,0.0,0
33,2,1.0,0.6172982784285879,,3.7826374914693583,1.2432928190996257,0.0,0.0,0
34,3,,0.0,,5.437940573097937,1.7873646312845302,0.46867249913962394,0.0,0
35,2,,0.0,,0.0,0.0,0.0,0.0,0
36,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
37,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
38,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
39,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
40,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
41,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
42,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
43,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
44,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
0,1,1.0,0.0,,0.0,0.0,0.0,0.0,1
1,3,,0.0,,0.0,0.0,0.0,0.0,0
2,2,1.0,0.6745162506894781,,1.9501001465909138,0.6409669216914046,0.0,0.0,0
3,2,1.0,4.56397550156637e-09,,3.3835325604770485,1.1121133719839467,1.395996879290737,0.0,0
4,3,,0.0,,1.6248860667192084,0.5340742228572056,0.0,0.0,0
5,3,,0.0,,0.681388080088909,0.22396143138356664,0.430929808581474,0.0,0
6,2,1.0,5.835878505010986,,4.039202278816538,1.3276215866492391,1.0481991985814745,0.0,0
7,3,,0.0,,0.0,0.0,0.0,0.0,0
8,2,1.0,1.4384443716304636,,1.0029728519499266,0.3296612343618541,0.2328447392907371,0.0,0
9,2,1.0,0.4799999991954328,,2.2596126996756483,0.7426987782436859,1.4196255392907373,0.0,0
10,2,1.0,3.3083092240703094,,6.4738307333195015,2.1278452616605446,0.4067830992907733,0.0,0
11,2,1.0,13.029005420207964,,2.7566696795823775,0.9060735069072373,0.007384249290727904,0.0,0
12,2,1.0,5.435048916497961,,3.01359422785211,0.990520522153758,1.0274569585814746,0.0,0
13,2,1.0,0.4398152478538877,,1.2441475424088113,0.40893152168712193,0.8412322492907375,0.0,0
14,2,1.0,5.685489246962447,,1.6588635933719957,0.545242095801268,0.0,0.0,0
15,2,1.0,4.784380676832184,,3.247132403655336,1.0672808084927454,0.18343063929073697,0.0,0
16,2,1.0,0.2499999992907371,,3.3511864152468926,1.1014817081829873,0.0,0.0,0
17,3,,0.0,,12.266881723035763,4.031929042470961,0.03625776929073546,0.0,0
18,2,1.0,3.7346390603013706,,0.0,0.0,0.0,0.0,0
19,3,,0.0,,2.667034078358591,0.8766117095268275,0.0,0.0,0
20,3,,0.0,,0.0,0.0,0.0,0.0,0
21,2,1.0,22.234106000320843,,0.0,0.0,3.695702279290737,0.0,0
22,2,1.0,10.421883224014257,,16.1975619124428,5.323881143270499,0.504505659290781,0.0,0
23,2,1.0,0.5430481568271258,,1.3281869318216317,0.4365539331960528,0.0,0.0,0
24,2,1.0,1.2692850926943988,,2.6045260356719955,0.8560663094499019,0.0,0.0,0
25,2,1.0,5.15960239361881,,2.5218477292863875,0.8288912642978444,0.46822206929073723,0.0,0
26,2,1.0,1.3920819696588531,,10.34333232439286,3.399688929610678,0.00901724929077693,0.0,0
27,3,,0.0,,0.0,0.0,0.0,0.0,0
28,2,1.0,28.567458412204818,,2.0735796443351804,0.6815526699154141,0.0,0.0,0
29,2,1.0,9.385127688526874,,18.608647612318354,6.116366689043648,0.29646334858146894,0.0,0
30,2,1.0,0.2906128300234619,,3.443022864695456,1.1316668893927921,0.0,0.0,0
31,3,,0.0,,1.506797113926055,0.495260261076879,0.0,0.0,0
32,3,,0.0,,18.19873424347427,5.981634680204277,0.01938804929073384,0.0,0
33,2,1.0,0.6054543014168877,,3.7236533592888112,1.2239056723941109,0.0,0.0,0
34,3,,0.0,,5.389885952632938,1.771569841357282,0.5731840292907373,0.0,0
35,2,,0.0,,0.0,0.0,0.0,0.0,0
36,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
37,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
38,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
39,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
40,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
41,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
42,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
43,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
44,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
0,1,1.0,0.0,,0.0,0.0,0.0,0.0,1
1,3,,0.0,,0.0,0.0,0.0,0.0,0
2,2,1.0,0.6635144214568133,,1.9372543301738545,0.6367447060170714,0.0,0.0,0
3,2,1.0,4.042296494581312e-09,,3.3675363453785416,1.1068556703380452,1.8804272193718876,0.0,0
4,3,,0.0,,1.6141825199561353,0.5305561371671448,0.0,0.0,0
5,3,,0.0,,0.6768995997404016,0.22248613923660457,0.6359556687437745,0.0,0
6,2,1.0,5.604829877817144,,4.022817717299021,1.3222362417081057,1.1562015787437747,0.0,0
7,3,,0.0,,0.0,0.0,0.0,0.0,0
8,2,1.0,1.418975748470072,,0.9963660091424091,0.32748967014560776,0.3426042293718873,0.0,0
9,2,1.0,0.4799999992874717,,2.2487807298186486,0.7391384819239135,1.7550513493718873,0.0,0
10,2,1.0,3.21818341700647,,6.449837548903802,2.119959083310478,0.43289113937183926,0.0,0
11,2,1.0,12.61251369951812,,2.746880428298951,0.9028559356087732,0.028418469371885496,0.0,0
12,2,1.0,5.433864085620444,,2.993742899563062,0.9839957060784604,1.2778267287437746,0.0,0
13,2,1.0,0.43429702590692365,,1.235952019243779,0.40623778348915063,0.9754815693718873,0.0,0
14,2,1.0,5.375493225332878,,1.6479362278114877,0.5416504444300501,0.0,0.0,0
15,2,1.0,4.610567366044562,,3.2165643230635124,1.0572335662763863,0.3622761693718873,0.0,0
16,2,1.0,0.2499999993718872,,3.3291112794930395,1.09422596194103,0.0,0.0,0
17,3,,0.0,,12.211693585572611,4.013789578892397,0.0764636893718867,0.0,0
18,2,1.0,3.579697379719688,,0.0,0.0,0.0,0.0,0
19,3,,0.0,,2.6494656318310996,0.8708372404005564,0.0,0.0,0
20,3,,0.0,,0.0,0.0,0.0,0.0,0
21,2,1.0,21.91335003316635,,0.0,0.0,3.3635969393718868,0.0,0
22,2,1.0,10.310345835525219,,16.125723441555312,5.300268979749426,0.44348057937182955,0.0,0
23,2,1.0,0.5404139998743092,,1.3194378193601284,0.43367823899553437,0.0,0.0,0
24,2,1.0,1.2329359466141394,,2.5807579312264877,0.8482541113084322,0.0,0.0,0
25,2,1.0,4.926381457266555,,2.513115590558088,0.8260211490936356,0.7665751093718873,0.0,0
26,2,1.0,1.3549478756589337,,10.290122442380369,3.38219968715473,0.032823349371822956,0.0,0
27,3,,0.0,,0.0,0.0,0.0,0.0,0
28,2,1.0,28.067073943754757,,2.0599204363791963,0.6770631053709495,0.0,0.0,0
29,2,1.0,9.259815795994873,,18.586328572189306,6.109030775310381,0.25909873874376843,0.0,0
30,2,1.0,0.28923363587105233,,3.4203427783845393,1.124212305518309,0.0,0.0,0
31,3,,0.0,,1.496871449781531,0.4919978530392302,0.0,0.0,0
32,3,,0.0,,18.180200990878287,5.975543094658713,0.02704326937188541,0.0,0
33,2,1.0,0.5954829733509063,,3.681789705367779,1.210145754765559,0.0,0.0,0
34,3,,0.0,,5.365409658277939,1.7635248724491146,0.9769084693718874,0.0,0
35,2,,0.0,,0.0,0.0,0.0,0.0,0
36,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
37,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
38,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
39,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
40,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
41,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
42,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
43,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
44,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
0,1,1.0,0.0,,0.0,0.0,0.0,0.0,1
1,3,,0.0,,0.0,0.0,0.0,0.0,0
2,2,1.0,0.6302319512973977,,1.9136346032134557,0.6289812771965236,0.0,0.0,0
3,2,1.0,3.4637419898150497e-09,,3.132271754774834,1.029527938895194,1.9558253794618847,0.0,0
4,3,,0.0,,1.5945018049401616,0.5240873989628393,0.0,0.0,0
5,3,,0.0,,0.6686465874866948,0.21977350528896478,0.8916236989237695,0.0,0
6,2,1.0,4.874798657107418,,3.77768706870165,1.2416656938219643,1.3054711889237693,0.0,0
7,3,,0.0,,0.0,0.0,0.0,0.0,0
8,2,1.0,1.3576027401404729,,0.9842179433350382,0.32349679400605813,0.3618048994618847,0.0,0
9,2,1.0,0.4799999993895451,,2.0507449110456486,0.6740472560371464,1.6277077694618847,0.0,0
10,2,1.0,2.9717423740680933,,6.025661487282034,1.9805391540580333,0.501540699461738,0.0,0
11,2,1.0,11.520815371194303,,2.5992858806616828,0.8543439537893387,0.03959173946188375,0.0,0
12,2,1.0,5.430851848075746,,2.957242070128361,0.9719984636174293,1.3290862089237694,0.0,0
13,2,1.0,0.4202919805438667,,1.2208828314887195,0.4012847809961066,0.9888779794618848,0.0,0
14,2,1.0,4.309553059699783,,1.627843975006682,0.535046440295875,0.0,0.0,0
15,2,1.0,4.101857873263647,,2.9957348637666104,0.984650433050252,0.5175012594618846,0.0,0
16,2,1.0,0.24999999946188456,,3.288521513752083,1.080884751109044,0.0,0.0,0
17,3,,0.0,,11.37041317642842,3.7372740804083304,0.09979272946188435,0.0,0
18,2,1.0,3.1066231648080826,,0.0,0.0,0.0,0.0,0
19,3,,0.0,,2.617162359183778,0.8602196681361225,0.0,0.0,0
20,3,,0.0,,0.0,0.0,0.0,0.0,0
21,2,1.0,20.94316545034427,,0.0,0.0,3.1786693794618843,0.0,0
22,2,1.0,9.98375656878306,,14.98858299886799,4.926508990882047,0.4392742394617101,0.0,0
23,2,1.0,0.5329134540316269,,1.3033507416083325,0.4283906722397425,0.0,0.0,0
24,2,1.0,1.1366108858382333,,2.418472747156682,0.7949135507986611,0.0,0.0,0
25,2,1.0,4.22731537857362,,2.3545523380695372,0.7739039283351862,0.8560443194618848,0.0,0
26,2,1.0,1.2490728188173343,,9.741365363849145,3.2018319578371273,0.0981166094616955,0.0,0
27,3,,0.0,,0.0,0.0,0.0,0.0,0
28,2,1.0,26.424284390546887,,2.034805118524645,0.6688080995956436,0.0,0.0,0
29,2,1.0,8.885995154293822,,17.713666390594607,5.822200587029491,0.26978555892376677,0.0,0
30,2,1.0,0.28589382279722103,,3.378640684199949,1.1105054900071625,0.0,0.0,0
31,3,,0.0,,1.4786210350641804,0.4859992318087146,0.0,0.0,0
32,3,,0.0,,17.27607951246374,5.678372735553035,0.05489430946188403,0.0,0
33,2,1.0,0.5700489786523957,,3.2938938255287193,1.0826505445980898,0.0,0.0,0
34,3,,0.0,,4.903501525182939,1.6117030110479453,1.5009512194618848,0.0,0
35,2,,0.0,,0.0,0.0,0.0,0.0,0
36,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
37,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
38,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
39,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
40,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
41,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
42,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
43,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
44,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
0,1,1.0,0.0,,0.0,0.0,0.0,0.0,1
1,3,,0.0,,0.0,0.0,0.0,0.0,0
2,2,1.0,0.6046793459830813,,1.8714713186832703,0.6151228757493178,0.0,0.0,0
3,2,1.0,3.009706514399164e-09,,2.956239091403524,0.9716688004527428,1.8645954295325122,0.0,0
4,3,,0.0,,1.5593700022581385,0.5125401338349781,0.0,0.0,0
5,3,,0.0,,0.6539142366653847,0.21493121574208135,1.0638381790650249,0.0,0
6,2,1.0,4.342489383913889,,3.583521954865686,1.1778467071238385,1.4488934190650247,0.0,0
7,3,,0.0,,0.0,0.0,0.0,0.0,0
8,2,1.0,1.3106049516363407,,0.9625325802490738,0.3163691598446692,0.32809411953251244,0.0,0
9,2,1.0,0.4799999994696498,,1.9127394534306488,0.6286870556911607,1.5887904195325122,0.0,0
10,2,1.0,2.785857042265716,,5.698226133460585,1.8729163577833057,0.5693832695322922,0.0,0
11,2,1.0,10.699168803294446,,2.47637083995963,0.8139437336231609,0.04717016953251184,0.0,0
12,2,1.0,5.428623213004621,,2.892084887760276,0.9505823334347993,1.274715809065025,0.0,0
13,2,1.0,0.40997477245012165,,1.1939830094873636,0.3924432370721202,0.9642514795325124,0.0,0
14,2,1.0,3.4006288157355984,,1.5919775412717883,0.5232577136177645,0.0,0.0,0
15,2,1.0,3.7117121724526587,,2.840337431290585,0.9335737670097768,0.5733042295325125,0.0,0
16,2,1.0,0.24999999953251237,,3.2160652213987095,1.0570695194922974,0.0,0.0,0
17,3,,0.0,,10.738065905821497,3.5294315836065984,0.10128870953251218,0.0,0
18,2,1.0,2.7713421727018988,,0.0,0.0,0.0,0.0,0
19,3,,0.0,,2.5594981838879,0.8412663702781198,0.0,0.0,0
20,3,,0.0,,0.0,0.0,0.0,0.0,0
21,2,1.0,20.29499457425493,,0.0,0.0,3.1173547295325124,0.0,0
22,2,1.0,9.722815203876083,,14.139963572372112,4.64758127404685,0.456404639532251,0.0,0
23,2,1.0,0.5272445619318517,,1.2746338966742052,0.4189519017590087,0.0,0.0,0
24,2,1.0,1.0644567905843065,,2.3007949168467885,0.7562347184438636,0.0,0.0,0
25,2,1.0,3.69725442323867,,2.2299776637825546,0.7329582129892209,0.7951680995325126,0.0,0
26,2,1.0,1.1665525457312809,,9.2936169878461,3.0546641835252775,0.13177860953223172,0.0,0
27,3,,0.0,,0.0,0.0,0.0,0.0,0
28,2,1.0,25.067543309876623,,1.9899720730562134,0.6540721901634089,0.0,0.0,0
29,2,1.0,8.589080443858533,,16.91815619622652,5.560729030632953,0.30917593906502383,0.0,0
30,2,1.0,0.2834274849623042,,3.304198788002019,1.086037621967528,0.0,0.0,0
31,3,,0.0,,1.446042443880138,0.4752911667173996,0.0,0.0,0
32,3,,0.0,,16.471250622395306,5.413838271998795,0.07940559953251208,0.0,0
33,2,1.0,0.5512925750715056,,3.0524863477073634,1.003303743766891,0.0,0.0,0
34,3,,0.0,,4.57891950695794,1.5050180608305117,1.833055369532512,0.0,0
35,2,,0.0,,0.0,0.0,0.0,0.0,0
36,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
37,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
38,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
39,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
40,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
41,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
42,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
43,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
44,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
0,1,1.0,0.0,,0.0,0.0,0.0,0.0,1
1,3,,0.0,,0.0,0.0,0.0,0.0,0
2,2,1.0,0.5764128986512833,,1.8477479964291852,0.607325396802364,0.0,0.0,0
3,2,1.0,2.970185482408511e-09,,2.754223224127652,0.9052693958852409,1.79238940953866,0.0,0
4,3,,0.0,,1.539602968316656,0.5060430239718818,0.0,0.0,0
5,3,,0.0,,0.6456250269895125,0.2122066842771273,1.1803610790773202,0.0,0
6,2,1.0,3.8043251177616266,,3.373683504387932,1.1088761437964387,1.4698779990773203,0.0,0
7,3,,0.0,,0.0,0.0,0.0,0.0,0
8,2,1.0,1.2588650166541477,,0.9503312334513199,0.3123587710904724,0.3177795895386601,0.0,0
9,2,1.0,0.4799999994766225,,1.7432776957446487,0.5729876695041004,1.6084363295386601,0.0,0
10,2,1.0,2.578798296158508,,5.336501559731836,1.7540232399460662,0.6004865895384295,0.0,0
11,2,1.0,9.83941733375872,,2.3503547694208833,0.7725242542399764,0.050726169538659625,0.0,0
12,2,1.0,5.42612564576832,,2.8554239669684045,0.9385324714892899,1.1766330490773202,0.0,0
13,2,1.0,0.3982353702261946,,1.1788477288035537,0.3874685108839313,0.9218476495386603,0.0,0
14,2,1.0,2.555784642263823,,1.5717971645511724,0.5166247445531765,0.0,0.0,0
15,2,1.0,3.3015710214310277,,2.643789699662097,0.8689716517145318,0.6170521595386602,0.0,0
16,2,1.0,0.2499999995386601,,3.1752974303694157,1.0436697945777151,0.0,0.0,0
17,3,,0.0,,10.016654892370953,3.2923152501844295,0.10466247953865991,0.0,0
18,2,1.0,2.4351649033218923,,0.0,0.0,0.0,0.0,0
19,3,,0.0,,2.527053230220195,0.8306022297142804,0.0,0.0,0
20,3,,0.0,,0.0,0.0,0.0,0.0,0
21,2,1.0,19.67852621957354,,0.0,0.0,3.09302447953866,0.0,0
22,2,1.0,9.435660495598075,,13.165687528424407,4.327352224344696,0.48682571953838577,0.0,0
23,2,1.0,0.5208276422219985,,1.258476261563849,0.41364114392095463,0.0,0.0,0
24,2,1.0,0.9834824782780189,,2.1559863653961724,0.7086384492880704,0.0,0.0,0
25,2,1.0,3.155882647007125,,2.094965424012002,0.6885818357720426,0.7555129795386603,0.0,0
26,2,1.0,1.0725594827248823,,8.817668985498887,2.8982276402621157,0.15440761953836607,0.0,0
27,3,,0.0,,0.0,0.0,0.0,0.0,0
28,2,1.0,23.809458353992653,,1.9647466002987912,0.6457809782224219,0.0,0.0,0
29,2,1.0,8.277011766490682,,16.19120683671465,5.321792330891448,0.34402843907731956,0.0,0
30,2,1.0,0.28058691315447365,,3.262313789895566,1.0722706888444902,0.0,0.0,0
31,3,,0.0,,1.4277119834842023,0.46926623574464493,0.0,0.0,0
32,3,,0.0,,15.719037224317884,5.166597684348165,0.09607646953865989,0.0,0
33,2,1.0,0.5299612988810875,,2.7105787745355543,0.8909241590250382,0.0,0.0,0
34,3,,0.0,,4.1841186891679385,1.3752533073113222,2.04392479953866,0.0,0
35,2,,0.0,,0.0,0.0,0.0,0.0,0
36,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
37,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
38,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
39,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
40,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
41,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
42,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
43,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
44,2,1.0,0.0,,0.0,0.0,0.0,0.0,1
0,1,1.0,0.0,,0.0,0.0,0.0,0.0,1
1,3,,0.0,,0.0,0.0,0.0,0.0,0
2,2,1.0,0.48431535096530554,,1.8346949894247544,0.6030350808752193,0.0,0.0,0
3,2,1.0,2.8437539596694657e-09,,2.2895147142848136,0.7525270951585444,1.8096043095583272,0.0,0
4,3,,0.0,,1.5287267837025655,0.5024681949642393,0.0,0.0,0
5,3,,0.0,,0.6410641517966744,0.21070759709553685,1.1551307091166547,0.0,0
6,2,1.0,2.498334338916034,,2.8689564349896477,0.9429803786317137,1.4094275191166548,0.0,0
7,3,,0.0,,0.0,0.0,0.0,0.0,0
8,2,1.0,1.0980057508844978,,0.9436178286630361,0.31015218164493186,0.34846693955832736,0.0,0
9,2,1.0,0.4799999994989286,,1.3519150280376484,0.4443529812684123,1.803069669558327,0.0,0
