Time,Hour,Value,Load
0.0,0.0,1.0,282.08442338197403
1.0,1.0,1.0,281.6201584461818
2.0,2.0,1.0,281.3800214104272
3.0,3.0,1.0,280.78768338889915
4.0,4.0,1.0,281.52410363187994
5.0,5.0,1.0,286.2467986683873
6.0,6.0,1.0,294.63558578408185
7.0,7.0,1.0,302.3039617925125
8.0,8.0,1.0,302.1118521639088
9.0,9.0,1.0,305.04152400011515
10.0,10.0,1.0,306.0020721431336
11.0,11.0,1.0,305.4897798001904
12.0,12.0,1.0,304.5932682000398
13.0,13.0,1.0,304.3531311642852
14.0,14.0,1.0,304.38514943571914
15.0,15.0,1.0,303.84083882134206
16.0,16.0,1.0,304.6412956071907
17.0,17.0,1.0,305.24964276443575
18.0,18.0,1.0,304.27308548570034
19.0,19.0,1.0,301.359422785211
20.0,20.0,1.0,299.3742899563062
21.0,21.0,1.0,295.7242070128361
22.0,22.0,1.0,289.2084887760276
23.0,23.0,1.0,285.54239669684046
24.0,0.0,0.0,283.5252455965017
25.0,1.0,0.0,283.6052912750866
26.0,2.0,0.0,283.7333643608224
27.0,3.0,0.0,283.41318164648294
28.0,4.0,0.0,284.64588509668994
29.0,5.0,0.0,289.9929364261593
30.0,6.0,0.0,303.1684551212291
31.0,7.0,0.0,316.3439738162989
32.0,8.0,0.0,317.8968599808454
33.0,9.0,0.0,318.8734172595809
34.0,10.0,0.0,317.2404854164495
35.0,11.0,0.0,317.0643849235627
36.0,12.0,0.0,316.6481473949214
37.0,13.0,0.0,315.7196175233369
38.0,14.0,0.0,315.23934345182766
39.0,15.0,0.0,316.37599208773287
40.0,16.0,0.0,319.7859379954484
41.0,17.0,0.0,319.8019471311654
42.0,18.0,0.0,317.7047503522417
43.0,19.0,0.0,314.1347130873565
44.0,20.0,0.0,309.54009113658486
45.0,21.0,0.0,303.37657388554976
46.0,22.0,0.0,294.0432477625538
47.0,23.0,0.0,289.6887628475368
48.0,0.0,0.0,282.61272486063416
49.0,1.0,0.0,282.38859696059654
50.0,2.0,0.0,282.4846517748984
51.0,3.0,0.0,282.4206152320305
52.0,4.0,0.0,283.55726386793566
53.0,5.0,0.0,289.49665321893315
54.0,6.0,0.0,302.94432722119143
55.0,7.0,0.0,316.6321382592044
56.0,8.0,0.0,319.44974614539194
57.0,9.0,0.0,320.0741024383539
58.0,10.0,0.0,318.31309750948674
59.0,11.0,0.0,317.2404854164495
60.0,12.0,0.0,316.1198459162613
61.0,13.0,0.0,314.53494148028085
62.0,14.0,0.0,313.97462173018675
63.0,15.0,0.0,315.2073251803937
64.0,16.0,0.0,318.84139898814686
65.0,17.0,0.0,317.4005767736192
66.0,18.0,0.0,315.38342567328044
67.0,19.0,0.0,311.41316001547085
68.0,20.0,0.0,305.9380356002656
69.0,21.0,0.0,299.91860057068334
70.0,22.0,0.0,291.3857312335361
71.0,23.0,0.0,288.29596804016006
72.0,0.0,0.0,285.39831447538774
73.0,1.0,0.0,285.39831447538774
74.0,2.0,0.0,285.7505154611612
75.0,3.0,0.0,285.846570275463
76.0,4.0,0.0,286.9191823685003
77.0,5.0,0.0,292.3142611051206
78.0,6.0,0.0,305.777944243096
79.0,7.0,0.0,320.026075031203
80.0,8.0,0.0,322.10726267440964
81.0,9.0,0.0,322.23533576014546
82.0,10.0,0.0,320.1861663883727
83.0,11.0,0.0,320.8905683599196
84.0,12.0,0.0,320.0901115740709
85.0,13.0,0.0,318.4571797309395
86.0,14.0,0.0,318.7133259024111
87.0,15.0,0.0,320.4583216955613
88.0,16.0,0.0,323.9803315532956
89.0,17.0,0.0,325.59725426071
90.0,18.0,0.0,325.5011994464082
91.0,19.0,0.0,321.99519872439083
92.0,20.0,0.0,314.6950328374505
93.0,21.0,0.0,306.6264284360956
94.0,22.0,0.0,295.4360425699305
95.0,23.0,0.0,291.3377038263852
96.0,0.0,0.0,288.40803199017887
97.0,1.0,0.0,288.0398218686885
98.0,2.0,0.0,288.2319314972921
99.0,3.0,0.0,288.311977175877
100.0,4.0,0.0,289.08041569029183
101.0,5.0,0.0,294.6035675126479
102.0,6.0,0.0,308.81968002932103
103.0,7.0,0.0,322.5395093387679
104.0,8.0,0.0,324.956888832031
105.0,9.0,0.0,325.59725426071
106.0,10.0,0.0,323.33996612461664
107.0,11.0,0.0,324.01234982472954
108.0,12.0,0.0,323.66014883895616
109.0,13.0,0.0,322.3954271173152
110.0,14.0,0.0,322.04322613154176
111.0,15.0,0.0,323.14785649601293
112.0,16.0,0.0,325.67729993929487
113.0,17.0,0.0,325.8694095678986
114.0,18.0,0.0,326.0134917893514
115.0,19.0,0.0,323.6761579746731
116.0,20.0,0.0,318.169015288034
117.0,21.0,0.0,309.460045458
118.0,22.0,0.0,298.1896139132501
119.0,23.0,0.0,294.10728430542173
120.0,0.0,1.0,284.581848553822
121.0,1.0,1.0,283.94148312514307
122.0,2.0,1.0,283.2370811535962
123.0,3.0,1.0,283.38116337504897
124.0,4.0,1.0,283.8774465822752
125.0,5.0,1.0,288.8562877902541
126.0,6.0,1.0,301.75965117813536
127.0,7.0,1.0,316.0237911019594
128.0,8.0,1.0,315.60755357331806
129.0,9.0,1.0,315.54351703045023
130.0,10.0,1.0,316.29594640914803
131.0,11.0,1.0,316.90429356639305
132.0,12.0,1.0,316.1518641876952
133.0,13.0,1.0,310.9008676725277
134.0,14.0,1.0,307.7950953434347
135.0,15.0,1.0,308.7876617578871
136.0,16.0,1.0,310.1164200223959
137.0,17.0,1.0,313.09411926575314
138.0,18.0,1.0,311.22105038686715
139.0,19.0,1.0,307.8911501577365
140.0,20.0,1.0,305.55381634305826
141.0,21.0,1.0,300.9591943922867
142.0,22.0,1.0,292.7785260409128
143.0,23.0,1.0,289.5126623546501
144.0,0.0,1.0,282.27653301057774
145.0,1.0,1.0,281.6681858533327
146.0,2.0,1.0,281.34800313899325
147.0,3.0,1.0,280.7556651174652
148.0,4.0,1.0,281.5401127675969
149.0,5.0,1.0,286.3748717541231
150.0,6.0,1.0,294.7316405983837
151.0,7.0,1.0,302.3840074710974
152.0,8.0,1.0,302.1598795710597
153.0,9.0,1.0,304.9454691858132
154.0,10.0,1.0,305.82597165024686
155.0,11.0,1.0,305.4897798001904
156.0,12.0,1.0,304.62528647147377
157.0,13.0,1.0,304.3531311642852
158.0,14.0,1.0,304.27308548570034
159.0,15.0,1.0,303.5846926498704
160.0,16.0,1.0,304.2250580785494
161.0,17.0,1.0,305.2336336287188
162.0,18.0,1.0,304.481204250021
163.0,19.0,1.0,301.4874958709468
164.0,20.0,1.0,299.4383264991741
165.0,21.0,1.0,295.788243555704
166.0,22.0,1.0,289.14445223315965
167.0,23.0,1.0,285.54239669684046
168.0,0.0,0.0,281.508094496163
169.0,1.0,0.0,281.6681858533327
170.0,2.0,0.0,281.8442863462194
171.0,3.0,0.0,281.44405795329504
172.0,4.0,0.0,283.04497152499255
173.0,5.0,0.0,290.47321049766856
174.0,6.0,0.0,302.624144506852
175.0,7.0,0.0,317.0803940592797
176.0,8.0,0.0,320.634422188448
177.0,9.0,0.0,321.72304341720223
178.0,10.0,0.0,320.12212984550484
179.0,11.0,0.0,320.05809330263696
180.0,12.0,0.0,320.41029428841034
181.0,13.0,0.0,319.0975451596185
182.0,14.0,0.0,319.22561824535427
183.0,15.0,0.0,320.05809330263696
184.0,16.0,0.0,323.93230414614465
185.0,17.0,0.0,325.5492268535591
186.0,18.0,0.0,324.25248686048417
187.0,19.0,0.0,320.77850440990073
188.0,20.0,0.0,311.3811417440369
189.0,21.0,0.0,304.3211128928512
190.0,22.0,0.0,294.7956771412516
191.0,23.0,0.0,290.20105519048
192.0,0.0,0.0,284.06955621087883
193.0,1.0,0.0,284.18162016089764
194.0,2.0,0.0,284.37372978950134
195.0,3.0,0.0,284.1656110251807
196.0,4.0,0.0,285.5263875611235
197.0,5.0,0.0,291.1616033334984
198.0,6.0,0.0,305.4737706644734
199.0,7.0,0.0,319.8339654025993
200.0,8.0,0.0,321.6910251457683
201.0,9.0,0.0,322.33139057444725
202.0,10.0,0.0,320.01006589548604
203.0,11.0,0.0,319.96203848833505
204.0,12.0,0.0,319.5778192311277
205.0,13.0,0.0,318.50520713809044
206.0,14.0,0.0,317.8488325736945
207.0,15.0,0.0,319.3056639239392
208.0,16.0,0.0,323.1638656317299
209.0,17.0,0.0,323.30794785318267
210.0,18.0,0.0,321.0186414456553
211.0,19.0,0.0,317.3365402307513
212.0,20.0,0.0,312.0695345798668
213.0,21.0,0.0,305.3296884430206
214.0,22.0,0.0,295.17989639845894
215.0,23.0,0.0,290.8414206191589
216.0,0.0,0.0,282.756807082087
217.0,1.0,0.0,282.54868831776633
218.0,2.0,0.0,282.5967157249172
219.0,3.0,0.0,282.54868831776633
220.0,4.0,0.0,283.7333643608224
221.0,5.0,0.0,289.91289074757447
222.0,6.0,0.0,303.248500799814
223.0,7.0,0.0,316.5841108520535
224.0,8.0,0.0,319.17759083820334
225.0,9.0,0.0,319.978047624052
226.0,10.0,0.0,318.2810792380528
227.0,11.0,0.0,317.2564945521665
228.0,12.0,0.0,316.0077819662424
229.0,13.0,0.0,314.40686839454503
230.0,14.0,0.0,313.7985212373
231.0,15.0,0.0,314.90315160177124
232.0,16.0,0.0,318.169015288034
233.0,17.0,0.0,317.22447628073246
234.0,18.0,0.0,315.3674165375635
235.0,19.0,0.0,311.4771965583387
236.0,20.0,0.0,306.0661086860014
237.0,21.0,0.0,299.9826371135512
238.0,22.0,0.0,291.3377038263852
239.0,23.0,0.0,288.4240411258958
240.0,0.0,0.0,285.5744149682744
241.0,1.0,0.0,285.5263875611235
242.0,2.0,0.0,285.846570275463
243.0,3.0,0.0,285.9586342254818
244.0,4.0,0.0,287.15931940425486
245.0,5.0,0.0,292.7304986337619
246.0,6.0,0.0,306.0981269574354
247.0,7.0,0.0,320.05809330263696
248.0,8.0,0.0,321.9311621815229
249.0,9.0,0.0,322.2033174887115
250.0,10.0,0.0,320.18616638837267
