Time,Hour,Value,Load
0.0,0.0,1.0,93.88225395285475
1.0,1.0,1.0,93.72773908074348
2.0,2.0,1.0,93.64781759516865
3.0,3.0,1.0,93.4506779307508
4.0,4.0,1.0,93.69577048651354
5.0,5.0,1.0,95.26755970281808
6.0,6.0,1.0,98.05948359889804
7.0,7.0,1.0,100.61164303825356
8.0,8.0,1.0,100.54770584979372
9.0,9.0,1.0,101.52274797380636
10.0,10.0,1.0,101.84243391610562
11.0,11.0,1.0,101.67193474687936
12.0,12.0,1.0,101.3735612007334
13.0,13.0,1.0,101.2936397151586
14.0,14.0,1.0,101.30429591323524
15.0,15.0,1.0,101.12314054593232
16.0,16.0,1.0,101.38954549784836
17.0,17.0,1.0,101.59201326130454
18.0,18.0,1.0,101.266999219967
19.0,19.0,1.0,100.29728519499268
20.0,20.0,1.0,99.63660091424092
21.0,21.0,1.0,98.42179433350384
22.0,22.0,1.0,96.25325802490738
23.0,23.0,1.0,95.03312334513198
24.0,0.0,0.0,94.3617828663036
25.0,1.0,0.0,94.3884233614952
26.0,2.0,0.0,94.43104815380175
27.0,3.0,0.0,94.32448617303535
28.0,4.0,0.0,94.73474979898604
29.0,5.0,0.0,96.51433487778507
30.0,6.0,0.0,100.89936038632288
31.0,7.0,0.0,105.28438589486066
32.0,8.0,0.0,105.80121150157775
33.0,9.0,0.0,106.12622554291532
34.0,10.0,0.0,105.58275944100662
35.0,11.0,0.0,105.52415035158508
36.0,12.0,0.0,105.38561977658875
37.0,13.0,0.0,105.07659003236616
38.0,14.0,0.0,104.91674706121654
39.0,15.0,0.0,105.2950420929373
40.0,16.0,0.0,106.42992718809958
41.0,17.0,0.0,106.43525528713788
42.0,18.0,0.0,105.73727431311792
43.0,19.0,0.0,104.54910822757242
44.0,20.0,0.0,103.01994380357444
45.0,21.0,0.0,100.96862567382104
46.0,22.0,0.0,97.86234393448018
47.0,23.0,0.0,96.413100996057
48.0,0.0,0.0,94.05808122111934
49.0,1.0,0.0,93.98348783458286
50.0,2.0,0.0,94.01545642881275
51.0,3.0,0.0,93.99414403265948
52.0,4.0,0.0,94.37243906438025
53.0,5.0,0.0,96.34916380759717
54.0,6.0,0.0,100.8247669997864
55.0,7.0,0.0,105.38029167755045
56.0,8.0,0.0,106.31803710829485
57.0,9.0,0.0,106.52583297078934
58.0,10.0,0.0,105.93974207657408
59.0,11.0,0.0,105.58275944100662
60.0,12.0,0.0,105.20979250832416
61.0,13.0,0.0,104.68231070353043
62.0,14.0,0.0,104.49582723718925
63.0,15.0,0.0,104.90609086313992
64.0,16.0,0.0,106.11556934483866
65.0,17.0,0.0,105.63604043138982
66.0,18.0,0.0,104.96469995256145
67.0,19.0,0.0,103.64333139105796
68.0,20.0,0.0,101.82112151995231
69.0,21.0,0.0,99.8177562815438
70.0,22.0,0.0,96.97787949411898
71.0,23.0,0.0,95.94955637972312
72.0,0.0,0.0,94.9851704537871
73.0,1.0,0.0,94.9851704537871
74.0,2.0,0.0,95.10238863263017
75.0,3.0,0.0,95.13435722686008
76.0,4.0,0.0,95.49133986242757
77.0,5.0,0.0,97.28690923834156
78.0,6.0,0.0,101.76784052956911
79.0,7.0,0.0,106.50984867367438
80.0,8.0,0.0,107.20250154865606
81.0,9.0,0.0,107.24512634096264
82.0,10.0,0.0,106.56312966405758
83.0,11.0,0.0,106.79756602174368
84.0,12.0,0.0,106.53116106982766
85.0,13.0,0.0,105.98769496791896
86.0,14.0,0.0,106.07294455253208
87.0,15.0,0.0,106.65370734770904
88.0,16.0,0.0,107.82588913613957
89.0,17.0,0.0,108.36402713900992
90.0,18.0,0.0,108.33205854478
91.0,19.0,0.0,107.1652048553878
92.0,20.0,0.0,104.73559169391363
93.0,21.0,0.0,102.05022977860013
94.0,22.0,0.0,98.32588855081406
95.0,23.0,0.0,96.96189519700404
96.0,0.0,0.0,95.98685307299137
97.0,1.0,0.0,95.86430679511
98.0,2.0,0.0,95.92824398356984
99.0,3.0,0.0,95.95488447876144
100.0,4.0,0.0,96.21063323260084
101.0,5.0,0.0,98.0488274008214
102.0,6.0,0.0,102.78017934685002
103.0,7.0,0.0,107.34636022269068
104.0,8.0,0.0,108.15090317747708
105.0,9.0,0.0,108.36402713900992
106.0,10.0,0.0,107.61276517460672
107.0,11.0,0.0,107.8365453342162
108.0,12.0,0.0,107.71932715537316
109.0,13.0,0.0,107.2984073313458
110.0,14.0,0.0,107.18118915250275
111.0,15.0,0.0,107.54882798614688
112.0,16.0,0.0,108.39066763420152
113.0,17.0,0.0,108.45460482266138
114.0,18.0,0.0,108.50255771400626
115.0,19.0,0.0,107.72465525441146
116.0,20.0,0.0,105.8917891852292
117.0,21.0,0.0,102.99330330838283
118.0,22.0,0.0,99.2423215854052
119.0,23.0,0.0,97.88365633063349
120.0,0.0,1.0,94.71343740283277
121.0,1.0,1.0,94.50031344129994
122.0,2.0,1.0,94.26587708361384
123.0,3.0,1.0,94.31382997495872
124.0,4.0,1.0,94.47900104514666
125.0,5.0,1.0,96.13603984606434
126.0,6.0,1.0,100.43048767095068
127.0,7.0,1.0,105.17782391409423
128.0,8.0,1.0,105.03929333909792
129.0,9.0,1.0,105.01798094294465
130.0,10.0,1.0,105.26840159774572
131.0,11.0,1.0,105.47086936120188
132.0,12.0,1.0,105.22044870640082
133.0,13.0,1.0,103.47283222183168
134.0,14.0,1.0,102.4391810083975
135.0,15.0,1.0,102.76952314877336
136.0,16.0,1.0,103.211755368954
137.0,17.0,1.0,104.2027817900816
138.0,18.0,1.0,103.5793942025981
139.0,19.0,1.0,102.47114960262743
140.0,20.0,1.0,101.69324714303264
141.0,21.0,1.0,100.16408271903464
142.0,22.0,1.0,97.44142411045286
143.0,23.0,1.0,96.35449190663547
144.0,0.0,1.0,93.9461911413146
145.0,1.0,1.0,93.74372337785844
146.0,2.0,1.0,93.63716139709202
147.0,3.0,1.0,93.44002173267415
148.0,4.0,1.0,93.70109858555188
149.0,5.0,1.0,95.31018449512466
150.0,6.0,1.0,98.09145219312796
151.0,7.0,1.0,100.63828353344516
152.0,8.0,1.0,100.56369014690868
153.0,9.0,1.0,101.49077937957644
154.0,10.0,1.0,101.78382482668408
155.0,11.0,1.0,101.67193474687936
156.0,12.0,1.0,101.38421739881004
157.0,13.0,1.0,101.2936397151586
158.0,14.0,1.0,101.266999219967
159.0,15.0,1.0,101.0378909613192
160.0,16.0,1.0,101.25101492285204
161.0,17.0,1.0,101.58668516226622
162.0,18.0,1.0,101.33626450746516
163.0,19.0,1.0,100.33990998729922
164.0,20.0,1.0,99.6579133103942
165.0,21.0,1.0,98.4431067296571
166.0,22.0,1.0,96.2319456287541
